,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,num_samples,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence
222,6DCtHdNZJ1y4vmHBAKsAF3,0.243,0.531,8,-8.701,1,0.0357,0.173,0.0,0.11,0.207,136.187,13207982,599.00146,0.0,569.95703,-8.701,136.187,0.304,4,0.885,8,0.578,1,0.708
223,1d0B75BXsKcsgJHW2jn5KJ,0.127,0.351,8,-14.424,1,0.0516,0.557,0.932,0.112,0.0379,73.069,4299996,195.01115,0.0,195.01115,-14.424,73.069,0.048,4,0.031,8,0.779,1,0.749
224,6L7N1iGIj5fUNOgUEqBcmm,0.323,0.413,7,-9.16,1,0.0327,0.489,5.3e-06,0.0608,0.156,135.932,12209243,553.70715,3.90095,525.6417,-9.16,135.932,0.455,4,0.8,7,0.704,1,0.764
225,1sURYSxg7O18nm4UcxfsaB,0.424,0.652,2,-6.644,1,0.0318,0.0161,0.0,0.053,0.321,146.006,9810911,444.93927,5.07356,434.41632,-6.644,146.006,0.342,4,0.997,2,0.605,1,0.796
226,4kMQWObIjlEpXkimCUq7L6,0.199,0.456,5,-8.267,0,0.0311,0.321,1.23e-06,0.124,0.163,174.098,9188286,416.7023,3.22177,416.7023,-8.267,174.098,0.115,3,1.0,5,0.483,0,0.584
227,1jNuOUdSRWPm84jULgElNg,0.226,0.726,8,-7.776,1,0.0387,0.0302,0.0033,0.0876,0.141,173.929,19678004,892.4265,2.27556,842.1007,-7.776,173.929,0.284,3,0.935,8,0.429,1,0.522
228,6U0yPo1UvnR7YyKeFLqBYk,0.703,0.819,11,-6.579,1,0.0553,0.0203,0.782,0.0712,0.468,100.997,5168135,234.38254,0.0,217.17043,-6.579,100.997,0.871,4,1.0,11,0.399,1,0.522
229,2DicGUXgSPjmyXZcjVCg1K,0.752,0.73,1,-8.461,1,0.0423,0.000574,0.83,0.151,0.452,127.985,4894081,221.9538,4.50467,216.4332,-8.461,127.985,0.956,4,1.0,1,0.112,1,0.34
230,3xaoWrn16bU19anpgEsCcX,0.721,0.492,8,-10.032,1,0.04,0.0137,0.966,0.135,0.691,132.004,4244258,192.48335,0.06372,181.1737,-10.032,132.004,0.921,4,1.0,8,0.68,1,0.531
231,4CJgShjGTykEbHhn3f8HnD,0.558,0.624,2,-9.508,0,0.0403,0.0572,0.595,0.364,0.147,129.879,4975688,225.65479,0.0,222.12788,-9.508,129.879,0.674,4,1.0,2,0.382,0,0.435
232,6x6tlwQoLddsOSdbaKDyx6,0.437,0.887,6,-4.371,1,0.0444,0.0191,0.485,0.324,0.559,164.037,4740750,215.0,0.13379,210.58177,-4.371,164.037,0.034,4,0.819,6,0.934,1,0.787
233,3TFO78JhsoNbQUrfKfGdIo,0.524,0.511,7,-8.666,0,0.417,0.131,0.0,0.082,0.524,81.328,4877994,221.22421,0.19728,215.08644,-8.666,81.328,0.055,5,1.0,7,0.406,0,0.546
234,28xX6K8LnkZve4RiuEB3iK,0.448,0.824,5,-4.249,0,0.057,0.0739,0.0,0.113,0.419,119.965,4711938,213.69333,0.2844,209.12473,-4.249,119.965,0.261,4,1.0,5,0.411,0,0.525
235,16ibzmZYuLoO0k6cRqIbV9,0.456,0.569,0,-10.121,1,0.0306,0.202,0.0431,0.0856,0.349,84.99,4410000,200.0,0.0,192.56308,-10.121,84.99,0.146,4,1.0,0,0.439,1,0.551
236,5x9r0HaFznxQ32J2JZFhub,0.585,0.487,6,-10.038,1,0.0395,0.00464,0.0605,0.0868,0.89,99.933,4123350,187.0,0.17465,181.09824,-10.038,99.933,0.184,4,1.0,6,0.145,1,0.358
237,0VhUaapczvkzTmnTrOPYCt,0.697,0.599,6,-10.33,1,0.0313,0.0466,0.00627,0.548,0.773,115.97,3835207,173.9323,0.0,173.9323,-10.33,115.97,0.779,4,0.724,6,0.0,1,0.243
238,6pXe0HxGT1xufKGhZYqweC,0.656,0.628,0,-10.161,1,0.0339,0.304,0.074,0.135,0.715,144.036,5620235,254.88594,0.0,247.40862,-10.161,144.036,0.46,4,1.0,0,0.54,1,0.647
239,2IIZUQm4PfL55SlYKQVbLl,0.61,0.77,0,-6.428,0,0.0266,0.232,0.065,0.166,0.745,90.02,4508444,204.46458,0.0,200.6204,-6.428,90.02,0.221,4,1.0,0,0.168,0,0.358
240,4p6KuRfYwvP7pX3MQ0DuUF,0.613,0.193,4,-13.591,1,0.031,0.922,0.109,0.123,0.33,135.003,7518280,340.9651,0.11615,335.9463,-13.591,135.003,0.515,4,0.977,4,0.443,1,0.6
241,4PDMXqLv4iP1nUsr2drLbf,0.707,0.274,7,-13.121,1,0.0534,0.941,0.0121,0.161,0.715,128.007,2056484,93.26458,0.0,87.09805,-13.121,128.007,0.606,4,0.785,7,0.784,1,0.818
242,7KOSowfLjyaBNIrtyL3vPY,0.574,0.618,7,-10.217,1,0.0255,0.0135,0.206,0.0927,0.737,100.032,5380647,244.02026,0.0,236.21078,-10.217,100.032,0.37,4,0.944,7,0.43,1,0.561
243,7IKjRSU8ryT2Zrg54ujOpt,0.652,0.628,0,-7.452,1,0.0253,0.000743,0.0057,0.18,0.815,106.992,3638250,165.0,0.0,165.0,-7.452,106.992,0.718,4,1.0,0,0.736,1,0.61
244,6EEaUb44m04Y0zOZQN4ZIj,0.494,0.336,9,-22.12,1,0.0595,0.973,0.904,0.67,0.632,110.522,582818,26.43166,2.24653,26.43166,-22.12,110.522,0.448,3,1.0,9,0.226,1,0.645
245,0OYf62rdwDouKohtCALD55,0.702,0.748,9,-9.304,1,0.0463,0.0334,0.00296,0.104,0.967,123.02,4721927,214.14635,0.0,209.43819,-9.304,123.02,0.882,4,0.964,9,0.0,1,0.205
246,77W3VsOsZvbatgqyMCXfb3,0.728,0.362,4,-13.269,1,0.213,0.914,5e-05,0.354,0.25,88.603,1759865,79.81247,0.2502,72.10957,-13.269,88.603,0.033,3,0.071,4,0.599,1,0.586
247,5EcGSkkNBMAWOePvLgKde1,0.68,0.263,9,-13.079,1,0.0416,0.759,0.536,0.108,0.232,86.978,5622750,255.0,0.08834,242.1377,-13.079,86.978,0.163,4,0.97,9,0.447,1,0.536
248,7AnPH2j8CpF7WfA6kP2Fek,0.861,0.768,0,-5.171,1,0.0412,0.0125,0.784,0.0916,0.358,124.008,3798290,172.25806,0.0,169.51727,-5.171,124.008,0.808,4,0.989,0,0.26,1,0.328
249,3eFzz6GGztSSMdz7ATiDq3,0.697,0.684,9,-9.42,0,0.0521,0.00102,0.319,0.0723,0.442,120.001,5339203,242.14073,0.13528,233.16898,-9.42,120.001,0.762,4,1.0,9,0.491,0,0.437
250,14Fh0uQq5GkDh3SO8QOKIx,0.702,0.637,4,-9.637,0,0.137,0.000317,0.00193,0.098,0.375,121.014,4635967,210.24794,0.0,205.54305,-9.637,121.014,0.809,4,0.771,4,0.0,0,0.0
251,5ih10ZfcZ2J0tml5xaKsZR,0.73,0.559,1,-10.22,0,0.318,0.00259,0.129,0.0922,0.818,125.953,5734313,260.05954,0.0,243.5425,-10.22,125.953,0.904,4,1.0,1,0.48,0,0.522
252,5cz0T1Q8AmpY18TDLAe2ja,0.737,0.681,10,-10.063,0,0.0536,0.0401,0.0011,0.31,0.799,124.023,4630513,210.0006,0.20898,201.03256,-10.063,124.023,0.833,4,0.988,10,0.611,0,0.769
253,5i17C4uuVkT2H8QxTJ3cAM,0.824,0.432,10,-11.849,0,0.305,0.072,0.676,0.168,0.425,110.99,3957081,179.45946,0.0,172.29205,-11.849,110.99,0.824,4,1.0,10,0.392,0,0.429
254,5ad6HGAiatmKHXMI0OSodk,0.797,0.66,5,-6.883,1,0.0816,0.0112,0.00739,0.297,0.317,122.02,5508900,249.83673,0.0,242.7356,-6.883,122.02,0.523,4,1.0,5,0.375,1,0.23
255,2WFK1aivSEKWQjxcJYBAhO,0.836,0.708,2,-9.948,0,0.147,0.161,0.00275,0.112,0.459,124.016,3840968,174.19356,0.0,174.19356,-9.948,124.016,0.71,4,0.937,2,0.177,0,0.238
256,14Aa7ECBmFIm5CuaKhpFyw,0.793,0.693,5,-11.447,0,0.0373,0.00104,0.529,0.0668,0.66,125.012,5138532,233.04,0.69664,215.10385,-11.447,125.012,0.767,4,1.0,5,0.574,0,0.592
257,5X0A7PWXS8j0QvA16rxMrl,0.836,0.72,4,-7.259,0,0.131,0.00332,0.894,0.0821,0.943,132.002,5460042,247.62096,0.0,247.62096,-7.259,132.002,0.979,4,1.0,4,0.18,0,0.26
258,26KsGQXfIqJuDnkezJNC0t,0.721,0.735,9,-9.866,0,0.0699,0.00107,0.338,0.103,0.719,119.983,4718700,214.0,0.0,199.6916,-9.866,119.983,0.749,4,0.887,9,0.332,0,0.397
259,7KyPlaTri7ucnPrOYGkmk7,0.862,0.583,11,-8.193,0,0.0644,0.000294,0.9,0.0748,0.589,126.021,4914012,222.8577,0.0,220.11937,-8.193,126.021,0.846,4,1.0,11,0.442,0,0.408
260,4ltzQkrBjhkGfix6wYfQ0B,0.681,0.737,0,-9.721,1,0.038,0.0152,0.0425,0.157,0.143,120.036,3991050,181.0,0.49923,174.10323,-9.721,120.036,0.778,4,1.0,0,0.096,1,0.307
261,3KMEosGA5J9p45HS9rEiVM,0.679,0.876,6,-10.27,1,0.0421,0.00755,0.851,0.0567,0.722,123.999,6534346,296.34222,0.239,278.8194,-10.27,123.999,0.726,4,1.0,6,0.653,1,0.559
262,18RLwR9Lrw54ggxpXXIdTU,0.659,0.715,9,-10.542,0,0.0468,0.00192,0.0357,0.141,0.513,125.989,7196018,326.35,2.22912,314.3924,-10.542,125.989,0.812,4,0.985,9,0.474,0,0.42
263,4of3jZTpVjBYas5u1pUmwb,0.864,0.36,6,-11.175,1,0.0478,0.0908,0.868,0.0524,0.802,114.975,4371652,198.26086,0.0,179.84435,-11.175,114.975,0.468,4,0.728,6,0.372,1,0.48
264,1pCE3iAoYRBNtCU9qJrrBh,0.666,0.727,8,-4.582,0,0.269,0.569,0.0694,0.145,0.578,196.121,4556118,206.62666,0.09873,201.11964,-4.582,196.121,0.492,4,1.0,8,0.467,0,0.256
265,1GnTh5amcIklWuco8ohl4h,0.616,0.672,6,-6.329,0,0.241,0.488,0.000329,0.113,0.361,173.84,4681068,212.29333,0.09864,207.1162,-6.329,173.84,0.668,4,1.0,6,0.375,0,0.497
266,0MxL7lLZjQbSGbhFEDAGRI,0.741,0.685,8,-4.345,0,0.219,0.384,2.74e-05,0.159,0.571,176.003,5650092,256.24,0.15039,251.04254,-4.345,176.003,0.44,4,1.0,8,0.541,0,0.528
267,1oldTqOAlhNaEf58HnyEra,0.719,0.719,11,-4.556,1,0.156,0.16,0.0,0.0767,0.887,119.949,7576968,343.62668,0.1044,340.41034,-4.556,119.949,0.547,4,0.932,11,0.762,1,0.772
268,21WNtxOyXN9GLA99OVs11c,0.557,0.699,5,-4.408,0,0.427,0.283,0.000355,0.102,0.561,191.707,4782792,216.90668,0.1161,211.04036,-4.408,191.707,0.05,4,1.0,5,0.117,0,0.4
269,0pA7Z4kPlDkuZodA9QojIt,0.652,0.672,11,-4.39,0,0.225,0.311,0.0,0.29,0.528,171.932,5194392,235.57333,0.09873,235.57333,-4.39,171.932,0.935,4,0.57,11,0.297,0,0.454
270,0BCyRpqDvV4GUvmoxL4vzN,0.815,0.673,10,-4.344,0,0.138,0.309,1.32e-05,0.122,0.815,93.004,4221546,191.45332,0.0,185.80608,-4.344,93.004,0.208,4,1.0,10,0.332,0,0.346
271,7M3W79c9V6e1oLgHkx0gfv,0.958,0.581,4,-5.424,0,0.134,0.185,0.0707,0.0282,0.902,120.026,3599662,163.24998,0.23229,160.12482,-5.424,120.026,0.489,4,0.993,4,0.244,0,0.148
272,4vmEh4bK2mBgMDmlrluWIB,0.501,0.834,6,-4.161,0,0.0748,0.0256,0.0,0.104,0.215,80.129,9034831,409.7429,0.23429,405.14758,-4.161,80.129,0.187,4,0.864,6,0.145,0,0.373
273,2rRaTZVyY1YShVeBLLXAvW,0.401,0.522,11,-6.518,1,0.0367,0.277,0.0,0.168,0.189,121.971,6526293,295.97702,0.58717,288.72272,-6.518,121.971,0.04,4,0.945,11,0.454,1,0.451
274,0Qq19U6ctUHUM2VsKfYvVF,0.482,0.81,8,-4.594,1,0.0599,0.165,0.0,0.115,0.223,151.892,6405855,290.51498,0.2239,279.66693,-4.594,151.892,0.012,4,0.9,8,0.598,1,0.657
275,0XkWWt3Ihl0YP51S5rvzBq,0.627,0.813,7,-5.136,1,0.0456,0.00546,0.00159,0.734,0.309,111.99,9306321,422.05536,0.21034,413.14685,-5.136,111.99,0.775,4,0.97,7,0.608,1,0.551
276,4Rw9Vs6uIAmymIi3kvR0SK,0.435,0.938,1,-4.321,1,0.0962,0.000872,0.0,0.337,0.308,154.995,6845009,310.43124,0.22122,302.53278,-4.321,154.995,0.176,4,0.996,1,0.646,1,0.453
277,2CsrUjJXQYQ7hv86kikXeU,0.266,0.922,1,-7.377,0,0.261,0.00453,1.47e-06,0.975,0.36,91.807,1224033,55.5117,2.82703,55.5117,-7.377,91.807,0.0,4,0.94,1,0.453,0,0.279
278,7l6yY4kttGsr96vM9vY7XX,0.44,0.696,3,-5.065,0,0.0363,0.0875,0.0,0.379,0.17,92.042,8241661,373.77148,3.21016,373.77148,-5.065,92.042,0.202,4,0.624,3,0.834,0,0.613
279,7bcCt2XNFjvVwwNNSjI4Dc,0.312,0.61,6,-6.529,1,0.0391,0.377,1.37e-06,0.644,0.156,84.417,2857428,129.58858,0.0,119.47247,-6.529,84.417,0.042,4,0.511,6,0.241,1,0.484
280,5dzZctfu5vLKksVjChB7qb,0.312,0.476,8,-7.666,1,0.0375,0.702,0.000125,0.186,0.147,145.537,2190402,99.33796,0.21995,99.33796,-7.666,145.537,0.074,3,0.707,8,0.415,1,0.64
281,1C93sGhptrYg3I09ja5Mti,0.302,0.449,3,-7.726,1,0.0371,0.7,0.0,0.112,0.147,136.976,7211892,327.06992,0.0,318.91446,-7.726,136.976,0.083,3,0.048,3,0.443,1,0.621
282,1ol9vDXJTMbso0MZ7vSLFA,0.613,0.941,1,-4.331,1,0.0546,0.00468,0.000674,0.311,0.618,94.997,8118720,368.19592,0.58608,353.93015,-4.331,94.997,0.649,4,0.979,1,0.241,1,0.229
283,04CrHnI4sDlo7u0geaUK5p,0.469,0.861,6,-3.854,0,0.0714,0.0234,0.0,0.327,0.326,80.096,5245512,237.8917,0.21469,227.89806,-3.854,80.096,0.107,4,0.838,6,0.0,0,0.2
284,6IFde9QFlSUZ5gxoRPTY4A,0.61,0.565,7,-7.433,1,0.044,0.0145,0.0043,0.0786,0.227,78.995,5828825,264.3458,0.34249,257.7183,-7.433,78.995,0.281,4,0.994,7,0.805,1,0.778
285,1b82avBRlZ30HWdoGc1FOc,0.814,0.721,2,-4.324,0,0.0717,0.151,0.0,0.357,0.561,98.543,4157740,188.55965,0.20313,184.26776,-4.324,98.543,0.917,4,1.0,2,0.418,0,0.701
286,630Ts93UYV4ULSjsBDQdvn,0.454,0.186,1,-15.401,1,0.0373,0.965,0.00665,0.141,0.412,142.732,4703763,213.32259,0.06349,203.91183,-15.401,142.732,0.739,4,0.649,1,0.688,1,0.738
287,0vZd2doIc3sgdKByj8o07e,0.65,0.284,10,-15.665,0,0.0286,0.958,0.00221,0.213,0.512,112.767,5476930,248.38686,0.0717,239.33388,-15.665,112.767,0.857,3,0.627,10,0.607,0,0.591
288,071qRwwXf5R2VH7UZvJZV0,0.388,0.291,3,-12.952,1,0.0421,0.774,1.93e-05,0.0874,0.51,83.943,4455140,202.04716,0.12186,191.03638,-12.952,83.943,0.268,4,1.0,3,0.799,1,0.747
289,30yqPQ1p6U8yJKoprCRllD,0.535,0.243,2,-17.583,1,0.0344,0.914,1.82e-05,0.0745,0.631,122.737,4177686,189.46422,0.18014,176.25107,-17.583,122.737,0.772,4,0.751,2,0.351,1,0.476
290,3EotaLRvGR5EggVNV4Oi7z,0.496,0.128,10,-16.914,1,0.0357,0.934,0.000233,0.104,0.196,139.093,3412215,154.74898,0.07537,144.96217,-16.914,139.093,0.417,4,0.439,10,0.541,1,0.67
291,36tD2BQ06aO0BHtIrGx7Et,0.435,0.382,3,-11.75,1,0.0298,0.821,0.0327,0.117,0.668,143.866,2837836,128.70004,0.0,116.50032,-11.75,143.866,0.514,4,0.981,3,0.351,1,0.481
292,0YDuDRqzuJnBRPTCv1Q9Jx,0.29,0.194,2,-18.295,1,0.0346,0.925,0.23,0.354,0.096,139.956,6999888,317.45523,0.12181,299.9902,-18.295,139.956,0.458,3,0.866,2,0.308,1,0.566
293,5ZD6USvzWXbGxZ9pv6a9b9,0.538,0.103,8,-19.38,1,0.0462,0.914,5.3e-05,0.137,0.383,128.424,3621148,164.2244,0.07551,148.92117,-19.38,128.424,0.291,4,0.953,8,0.776,1,0.711
294,1Hb5Bn9NlUcruFQJHuAhyU,0.354,0.269,1,-13.242,1,0.0297,0.885,0.00035,0.0872,0.304,91.608,5516870,250.1982,0.15583,239.72281,-13.242,91.608,0.234,4,1.0,1,0.012,1,0.27
295,3tZWSlzo0aFlBJsfhe23r2,0.489,0.204,9,-17.264,1,0.0427,0.697,9.35e-05,0.123,0.508,166.842,4551867,206.43388,0.10449,199.05305,-17.264,166.842,0.25,4,1.0,9,0.499,1,0.627
296,20lH8FZwhGn8FmFfTvsgwO,0.466,0.114,1,-17.756,0,0.0544,0.937,0.0369,0.119,0.102,133.624,6722408,304.87112,8.10957,299.57224,-17.756,133.624,0.248,4,0.704,1,0.182,0,0.501
297,3aniWcwiiYKHpm3F5TdeKD,0.497,0.916,7,-3.323,1,0.108,0.000323,0.0,0.36,0.401,96.051,4740837,215.00395,0.98549,215.00395,-3.323,96.051,0.0,4,0.695,7,0.404,1,0.319
298,7G7ED8H0I8eENRVbqsNPfL,0.795,0.66,8,-7.603,1,0.431,0.000677,0.000229,0.108,0.152,155.353,2458220,111.4839,0.0,108.51265,-7.603,155.353,0.218,4,1.0,8,0.107,1,0.353
299,2z4cwnHBebyWzfOYRFRGXv,0.868,0.512,8,-10.708,0,0.477,0.274,0.0,0.0706,0.715,150.002,3245760,147.2,0.12168,141.8391,-10.708,150.002,0.74,4,1.0,8,0.286,0,0.318
300,3htehizlFlGt3xBQgFQgi2,0.856,0.729,7,-7.035,1,0.18,0.0564,0.0,0.148,0.548,124.953,3218078,145.94458,0.0,134.07202,-7.035,124.953,0.898,4,1.0,7,0.748,1,0.66
301,2tllWxok3aVD6xjBvpXbTi,0.632,0.671,10,-8.769,0,0.0469,0.0231,0.0,0.116,0.376,83.973,2772000,125.71429,0.09252,113.69651,-8.769,83.973,0.286,4,1.0,10,0.172,0,0.294
302,14PR0pjBtKExCbUILkfohl,0.805,0.518,2,-6.436,1,0.233,0.0244,0.0,0.356,0.742,80.136,1857216,84.22748,0.25542,77.30503,-6.436,80.136,0.174,4,0.981,2,0.05,1,0.339
303,75ESdRK4SmKOxTzSYtXrNr,0.867,0.707,10,-6.297,0,0.106,0.0994,0.0,0.105,0.798,100.024,1971270,89.4,0.28431,86.12862,-6.297,100.024,0.377,4,1.0,10,0.153,0,0.504
304,1v6PqhyDzR4vFaF4KWO0Yq,0.873,0.606,0,-9.305,1,0.273,0.0206,0.0,0.0982,0.427,143.967,1763878,79.99447,0.09297,72.9571,-9.305,143.967,0.826,3,0.13,0,0.847,1,0.637
305,5CIjjakTY6QFmoomVg2J1b,0.77,0.629,5,-8.491,1,0.355,0.18,0.0,0.0906,0.44,86.946,3285450,149.0,0.0,141.78104,-8.491,86.946,0.571,4,1.0,5,0.622,1,0.301
306,1pmI6v326clr2x9j3RxPPh,0.707,0.76,9,-7.078,1,0.393,0.0468,0.0,0.17,0.45,186.138,2047179,92.84259,0.0,86.90068,-7.078,186.138,0.597,4,1.0,9,0.405,1,0.427
307,2g9qgqn6VvWzaxGE9ddGAH,0.85,0.663,6,-9.159,0,0.234,0.0407,7.9e-05,0.133,0.723,120.047,1852200,84.0,0.09887,79.09878,-9.159,120.047,0.885,4,0.963,6,0.571,0,0.484
308,7uaVWE8pWh46PE6FYBPHEM,0.921,0.598,1,-9.143,1,0.271,0.0274,0.0,0.11,0.766,126.047,2184000,99.04762,0.89451,88.99628,-9.143,126.047,0.513,4,1.0,1,0.463,1,0.315
309,6ULGio5kB50u95drmn9s50,0.615,0.759,1,-6.963,1,0.1,0.00561,1.5e-06,0.402,0.36,180.058,2122869,96.27524,0.06971,90.47075,-6.963,180.058,0.111,4,0.381,1,0.7,1,0.564
310,0PzGzvqqUuBmmDrLL64rSw,0.746,0.64,2,-8.213,1,0.338,0.0234,0.0,0.24,0.571,160.051,2001037,90.74998,0.0,87.66694,-8.213,160.051,0.1,4,1.0,2,0.714,1,0.578
311,46DLvQreNMiBIx2SZyutPE,0.901,0.647,1,-7.53,0,0.0742,0.0342,0.0,0.108,0.482,130.055,2320160,105.22268,0.0,101.95882,-7.53,130.055,1.0,4,1.0,1,0.019,0,0.375
312,2Uw8mYmi16KWF5qmOvPwbV,0.807,0.706,0,-7.387,1,0.249,0.00103,9.8e-05,0.168,0.383,142.946,2368448,107.41261,0.0,96.28154,-7.387,142.946,0.808,4,1.0,0,0.075,1,0.402
313,7IhfjcaXuXCq20ZiAA7igK,0.521,0.746,6,-6.173,1,0.0351,0.00985,0.0,0.0741,0.473,149.977,4541418,205.96,0.30186,193.91565,-6.173,149.977,0.099,4,0.964,6,0.517,1,0.591
314,6XTpwvfm4jwnhhdGhClVRh,0.827,0.49,10,-8.37,0,0.055,0.321,0.000137,0.095,0.836,113.002,3841360,174.21133,0.0,167.82803,-8.37,113.002,0.883,4,1.0,10,0.581,0,0.619
315,3BLE8BSmUiY2IiSNP3a6VP,0.751,0.413,1,-11.869,0,0.0766,0.155,0.00299,0.112,0.156,112.038,5871768,266.29333,3.27401,260.09253,-11.869,112.038,0.655,4,1.0,1,0.341,0,0.427
316,15FO6yagbbnyIPdh8Gaghj,0.714,0.421,11,-7.246,1,0.0601,0.226,0.00727,0.095,0.238,79.974,5013876,227.38667,0.0,216.05006,-7.246,79.974,0.27,4,0.99,11,0.693,1,0.653
317,1cYVwtYE0OD7gn8GnD4H6X,0.701,0.509,1,-7.03,1,0.0694,0.13,0.00493,0.114,0.665,160.075,3666180,166.26666,0.0,153.84381,-7.03,160.075,0.544,4,1.0,1,0.546,1,0.574
318,30eBPLuaaxu3hyVSFMJTNE,0.767,0.373,8,-9.004,0,0.0668,0.296,0.000318,0.21,0.531,117.957,5597466,253.85333,0.16825,251.78558,-9.004,117.957,0.801,4,1.0,8,0.587,0,0.459
319,2azAQ7TjoEdUJrjGh6r52p,0.719,0.522,9,-7.938,1,0.409,0.424,0.0,0.237,0.757,80.088,2117976,96.05333,0.0,96.05334,-7.938,80.088,0.503,4,0.992,9,0.0,1,0.083
320,1lxs63LaZX1wHBr0qIt5oK,0.603,0.569,11,-7.472,0,0.346,0.11,0.000459,0.101,0.305,166.051,4456452,202.10667,0.0,191.51237,-7.472,166.051,0.204,4,1.0,11,0.683,0,0.64
321,2JIIeVgU2uGzNGQZjtItZH,0.771,0.319,6,-7.889,0,0.271,0.3,0.0,0.104,0.235,128.087,2687748,121.89333,0.13338,118.40435,-7.889,128.087,0.105,4,0.984,6,0.319,0,0.421
322,0eRU5d6kdUKBDc3oGikBqH,0.61,0.413,1,-10.902,0,0.13,0.779,3.02e-06,0.668,0.369,120.439,4290636,194.58667,0.14449,175.90277,-10.902,120.439,0.31,4,0.475,1,0.407,0,0.56
323,12S9DswoCiJkA7OH7YFmaX,0.628,0.317,8,-11.888,1,0.112,0.592,0.0491,0.147,0.0849,87.039,3236352,146.77333,0.27229,135.72644,-11.888,87.039,0.314,4,1.0,8,0.266,1,0.479
324,0XxHMMYi5Xk6BAFXg7D7Pq,0.523,0.23,3,-17.882,1,0.0932,0.897,0.00112,0.641,0.493,123.997,5087376,230.72,2.71673,227.88644,-17.882,123.997,0.224,4,0.97,3,0.6,1,0.61
325,2pbpIcJa6q0LDT5Ub81C2q,0.702,0.544,1,-10.756,0,0.066,0.566,0.0121,0.112,0.614,137.926,5002704,226.88,0.15125,218.48236,-10.756,137.926,0.84,4,0.978,1,0.222,0,0.234
326,7c2IApOeLTZfrB5dVScRUP,0.555,0.778,1,-3.829,1,0.0944,0.00377,0.0,0.155,0.745,155.917,4345228,197.06248,0.0,191.83167,-3.829,155.917,0.476,4,0.787,1,0.447,1,0.555
327,23dkiG5UbLxVCvZX8zYiDA,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,4903920,222.4,0.92358,218.42432,-4.127,149.979,0.42,4,0.902,11,0.534,0,0.646
328,5ZNQIN9dgNa3oz1yL1jyfn,0.67,0.677,5,-6.946,1,0.0343,0.684,0.0235,0.0858,0.752,115.023,4368546,198.12,0.0,190.8332,-6.946,115.023,0.77,4,0.836,5,0.76,1,0.303
329,2jL42I4QAeQKEkJhbLbR21,0.679,0.352,11,-8.388,0,0.0299,0.759,0.00024,0.124,0.145,129.968,4407354,199.88,0.12186,194.58902,-8.388,129.968,0.718,4,0.892,11,0.569,0,0.558
330,4bcWY3aDc8nGn6RQe0tOMl,0.69,0.279,3,-12.295,0,0.0365,0.762,0.0141,0.109,0.268,116.0,5002116,226.85333,0.0,212.46259,-12.295,116.0,0.774,4,1.0,3,0.642,0,0.454
331,2rTkiutxfbaKMzbQxtNWgl,0.319,0.185,2,-11.776,1,0.0376,0.898,0.00126,0.0925,0.114,183.908,5037396,228.45332,0.10472,219.8059,-11.776,183.908,0.023,3,1.0,2,0.722,1,0.688
332,0HDRBncCywCYuRlSBbVl0F,0.666,0.43,5,-9.107,1,0.0281,0.696,0.296,0.132,0.417,106.442,3538584,160.48,0.0,150.15764,-9.107,106.442,0.906,4,1.0,5,0.101,1,0.35
333,5UzXTZJluMiYrmSxQBiotC,0.545,0.542,0,-8.704,1,0.0876,0.738,0.0183,0.359,0.342,87.882,4287402,194.44,0.12635,190.0205,-8.704,87.882,0.471,4,0.941,0,0.336,1,0.559
334,6vQWQ3nxArEcnFu9U36Q5z,0.343,0.365,4,-10.855,1,0.0541,0.741,0.000269,0.163,0.276,203.514,4007220,181.73334,0.16236,175.78667,-10.855,203.514,0.083,4,1.0,4,0.0,1,0.027
335,2P5LrxFYiqTtZroqxGVYua,0.608,0.281,10,-10.675,1,0.0289,0.826,0.0129,0.112,0.196,125.906,5675670,257.4,0.08744,236.72745,-10.675,125.906,0.18,4,0.847,10,0.421,1,0.482
336,2zdEuJN4MRuwqdNd2ek1Ba,0.455,0.271,5,-9.723,0,0.031,0.844,5.03e-06,0.121,0.219,167.938,3907260,177.2,0.0,168.53043,-9.723,167.938,0.19,4,1.0,5,0.463,0,0.282
337,5G2uNRqoctknYUtdezsVjg,0.451,0.418,10,-10.277,0,0.0486,0.427,5.72e-06,0.0885,0.323,120.183,5059152,229.44,0.13442,221.5648,-10.277,120.183,0.124,4,0.994,10,0.056,0,0.154
338,4Vqhd4iIm8rzXg3nGvOV5B,0.674,0.754,7,-5.807,1,0.113,0.0382,0.0,0.113,0.824,159.906,6175453,280.0659,0.29601,280.0659,-5.807,159.906,0.588,4,1.0,7,0.829,1,0.63
339,6zglX0Knn09J6Ty5hDMHc5,0.658,0.875,9,-4.944,1,0.0741,0.233,0.0,0.534,0.814,170.048,4738217,214.88512,0.06875,211.68472,-4.944,170.048,0.656,4,0.898,9,0.694,1,0.438
340,6WYF6rq12C8Y1hOr2c0zsW,0.864,0.58,2,-6.31,1,0.158,0.302,0.000473,0.107,0.905,150.06,3395431,153.9878,0.22045,153.9878,-6.31,150.06,0.11,4,1.0,2,0.4,1,0.492
